Year,AphiaID,Species Latin Name,Area,Country,AMS Catch(TLW),BMS Catch(TLW)
2019,126437,Melanogrammus aeglefinus,27_8_D_2,FR,4.529,
2019,126438,Merlangius merlangus,27_12_C,FR,0.025,
2019,126438,Merlangius merlangus,27_2_A_2,FR,0.105,
2019,126438,Merlangius merlangus,27_3_A,FR,0.103,
2019,126438,Merlangius merlangus,27_4_A,FR,52.83,
2019,126438,Merlangius merlangus,27_4_B,FR,69.537,
2019,126438,Merlangius merlangus,27_4_C,FR,767.649,
2019,126438,Merlangius merlangus,27_5_B_1_B,FR,0.005,
2019,126438,Merlangius merlangus,27_6_A,FR,6.163,
2019,126438,Merlangius merlangus,27_6_B_1,FR,0.002,
2019,126438,Merlangius merlangus,27_6_B_2,FR,0.001,
2019,126438,Merlangius merlangus,27_7_B,FR,2.164,
2019,126438,Merlangius merlangus,27_7_C_2,FR,0.741,
2019,126438,Merlangius merlangus,27_7_D,FR,2094.76,
2019,126438,Merlangius merlangus,27_7_E,FR,2777.67,
2019,126438,Merlangius merlangus,27_7_F,FR,71.482,
2019,126438,Merlangius merlangus,27_7_G,FR,108.392,
2019,126438,Merlangius merlangus,27_7_H,FR,237.087,
2019,126438,Merlangius merlangus,27_7_J_2,FR,5.199,
2019,126438,Merlangius merlangus,27_7_K_2,FR,0.107,
2019,126438,Merlangius merlangus,27_8_A,FR,913.663,
2019,126438,Merlangius merlangus,27_8_B,FR,434.555,
2019,126438,Merlangius merlangus,27_8_C,FR,0.007,
2019,126438,Merlangius merlangus,27_8_D_2,FR,0.325,
2019,126439,Micromesistius poutassou,27_10_B,FR,0.001,
2019,126439,Micromesistius poutassou,27_4_A,FR,61.763,
2019,126439,Micromesistius poutassou,27_5_B_1_B,FR,641.878,
2019,126439,Micromesistius poutassou,27_5_B_2,FR,735.158,
2019,126439,Micromesistius poutassou,27_6_A,FR,7246.84,
2019,126439,Micromesistius poutassou,27_6_B_2,FR,302.724,
2019,126439,Micromesistius poutassou,27_7_B,FR,185.787,
2019,126439,Micromesistius poutassou,27_7_C_1,FR,111.871,
2019,126439,Micromesistius poutassou,27_7_C_2,FR,5563.4,
2019,126439,Micromesistius poutassou,27_7_E,FR,1.606,
2019,126439,Micromesistius poutassou,27_7_H,FR,0.02,
2019,126439,Micromesistius poutassou,27_7_J_2,FR,899.225,
2019,126439,Micromesistius poutassou,27_8_A,FR,108.03,
2019,126439,Micromesistius poutassou,27_8_B,FR,3.249,
2019,126439,Micromesistius poutassou,27_8_C,FR,0.025,
2019,126439,Micromesistius poutassou,27_8_D_2,FR,330.261,
2019,126440,Pollachius pollachius,27_2_A_2,FR,0.052,
2019,126440,Pollachius pollachius,27_4_A,FR,24.258,
2019,126440,Pollachius pollachius,27_4_B,FR,0.013,
2019,126440,Pollachius pollachius,27_4_C,FR,0.037,
2019,126440,Pollachius pollachius,27_6_A,FR,2.367,
2019,126440,Pollachius pollachius,27_7_B,FR,1.837,
2019,126440,Pollachius pollachius,27_7_C_2,FR,0.031,
2019,126440,Pollachius pollachius,27_7_D,FR,45.021,
2019,126440,Pollachius pollachius,27_7_E,FR,322.55,
2019,126440,Pollachius pollachius,27_7_F,FR,14.937,
2019,126440,Pollachius pollachius,27_7_G,FR,21.912,
2019,126440,Pollachius pollachius,27_7_H,FR,133.381,
2019,126440,Pollachius pollachius,27_7_J_2,FR,3.555,
2019,126440,Pollachius pollachius,27_7_K_2,FR,0.301,
2019,126440,Pollachius pollachius,27_8_A,FR,1123.76,
2019,126440,Pollachius pollachius,27_8_B,FR,36.267,
2019,126440,Pollachius pollachius,27_8_C,FR,0.015,
2019,126440,Pollachius pollachius,27_8_D_2,FR,0.389,
2019,126441,Pollachius virens,27_1_B,FR,22.314,
2019,126441,Pollachius virens,27_2_A_2,FR,1449.49,
2019,126441,Pollachius virens,27_2_B_2,FR,0.248,
2019,126441,Pollachius virens,27_3_A,FR,22.853,
2019,126441,Pollachius virens,27_4_A,FR,11343,
2019,126441,Pollachius virens,27_4_B,FR,0.002,
2019,126441,Pollachius virens,27_5_B_1_B,FR,5.222,
2019,126441,Pollachius virens,27_5_B_2,FR,0.016,
2019,126441,Pollachius virens,27_6_A,FR,1334.45,
2019,126441,Pollachius virens,27_6_B_2,FR,0.548,
2019,126441,Pollachius virens,27_7_B,FR,19.644,
2019,126441,Pollachius virens,27_7_C_2,FR,10.025,
2019,126441,Pollachius virens,27_7_D,FR,0.057,
2019,126441,Pollachius virens,27_7_E,FR,6.197,
2019,126441,Pollachius virens,27_7_F,FR,0.539,
2019,126441,Pollachius virens,27_7_G,FR,3.417,
2019,126441,Pollachius virens,27_7_H,FR,11.192,
2019,126441,Pollachius virens,27_7_J_2,FR,7.38,
2019,126441,Pollachius virens,27_7_K_2,FR,1.039,
2019,126441,Pollachius virens,27_8_A,FR,8.245,
2019,126441,Pollachius virens,27_8_B,FR,0.343,
2019,126441,Pollachius virens,27_8_D_2,FR,0.017,
2019,126447,Brosme brosme,27_2_A_2,FR,2.756,
2019,126447,Brosme brosme,27_3_A,FR,0.086,
2019,126447,Brosme brosme,27_4_A,FR,7.512,
2019,126447,Brosme brosme,27_5_B_1_B,FR,12.896,
2019,126447,Brosme brosme,27_5_B_2,FR,0.255,
2019,126447,Brosme brosme,27_6_A,FR,130.898,
2019,126447,Brosme brosme,27_7_B,FR,0.823,
2019,126447,Brosme brosme,27_7_C_2,FR,1.037,
2019,126447,Brosme brosme,27_7_E,FR,0.001,
2019,126447,Brosme brosme,27_7_H,FR,0.255,
2019,126447,Brosme brosme,27_7_J_2,FR,0.458,
2019,126447,Brosme brosme,27_7_K_2,FR,0.005,
2019,126447,Brosme brosme,27_8_A,FR,0.019,
2019,126447,Brosme brosme,27_8_B,FR,0.004,
2019,126447,Brosme brosme,27_8_D_2,FR,0.085,
2019,126459,Molva dypterygia,27_2_A_2,FR,7.973,
2019,126459,Molva dypterygia,27_4_A,FR,7.838,
2019,126459,Molva dypterygia,27_5_B_1_B,FR,351.66,
2019,126459,Molva dypterygia,27_5_B_2,FR,11.284,
2019,126459,Molva dypterygia,27_6_A,FR,1200.03,
2019,126459,Molva dypterygia,27_7_B,FR,0.015,
2019,126459,Molva dypterygia,27_7_C_2,FR,0.083,
2019,126459,Molva dypterygia,27_7_E,FR,0.009,
2019,126459,Molva dypterygia,27_7_H,FR,0.746,
2019,126459,Molva dypterygia,27_7_J_2,FR,3.302,
2019,126459,Molva dypterygia,27_7_K_2,FR,0.1,
2019,126459,Molva dypterygia,27_8_A,FR,4.831,
2019,126459,Molva dypterygia,27_8_B,FR,1.958,
2019,126459,Molva dypterygia,27_8_D_2,FR,1.95,
2019,126461,Molva molva,27_10_A_1,FR,0.131,
2019,126461,Molva molva,27_12_C,FR,0.015,
2019,126461,Molva molva,27_2_A_2,FR,23.991,
2019,126461,Molva molva,27_3_A,FR,1.284,
2019,126461,Molva molva,27_4_A,FR,919.035,
2019,126461,Molva molva,27_4_B,FR,0.029,
2019,126461,Molva molva,27_4_C,FR,0.031,
2019,126461,Molva molva,27_5_B_1_B,FR,16.676,
2019,126461,Molva molva,27_5_B_2,FR,0.092,
2019,126461,Molva molva,27_6_A,FR,920.216,
2019,126461,Molva molva,27_6_B_1,FR,0.641,
2019,126461,Molva molva,27_6_B_2,FR,4.816,
2019,126461,Molva molva,27_7_A,FR,0.044,
2019,126461,Molva molva,27_7_B,FR,21.176,
2019,126461,Molva molva,27_7_C_2,FR,35.649,
2019,126461,Molva molva,27_7_D,FR,1.227,
2019,126461,Molva molva,27_7_E,FR,53.585,
2019,126461,Molva molva,27_7_F,FR,11.497,
2019,126461,Molva molva,27_7_G,FR,23.894,
2019,126461,Molva molva,27_7_H,FR,46.269,
2019,126461,Molva molva,27_7_J_2,FR,62.401,
2019,126461,Molva molva,27_7_K_2,FR,25.547,
2019,126461,Molva molva,27_8_A,FR,123.625,
2019,126461,Molva molva,27_8_B,FR,9.113,
2019,126461,Molva molva,27_8_C,FR,0.105,
2019,126461,Molva molva,27_8_D_2,FR,3.79,
2019,126461,Molva molva,27_9_A,FR,0.029,
2019,126484,Merluccius merluccius,27_1_B,FR,0.012,
2019,126484,Merluccius merluccius,27_10_B,FR,2.553,
2019,126484,Merluccius merluccius,27_12_C,FR,7.082,
2019,126484,Merluccius merluccius,27_2_A_2,FR,16.018,
2019,126484,Merluccius merluccius,27_3_A,FR,2.204,
2019,126484,Merluccius merluccius,27_4_A,FR,2360.1,
2019,126484,Merluccius merluccius,27_4_B,FR,0.85,
2019,126484,Merluccius merluccius,27_5_B_1_B,FR,6.694,
2019,126484,Merluccius merluccius,27_5_B_2,FR,0.005,
2019,126484,Merluccius merluccius,27_6_A,FR,2570.74,
2019,126484,Merluccius merluccius,27_6_B_2,FR,0.22,
2019,126484,Merluccius merluccius,27_7_A,FR,0.685,
2019,126484,Merluccius merluccius,27_7_B,FR,799.354,
2019,126484,Merluccius merluccius,27_7_C_2,FR,1733.73,
2019,126484,Merluccius merluccius,27_7_D,FR,1.718,
2019,126484,Merluccius merluccius,27_7_E,FR,259.622,
2019,126484,Merluccius merluccius,27_7_F,FR,82.132,
2019,126484,Merluccius merluccius,27_7_G,FR,374.185,
2019,126484,Merluccius merluccius,27_7_H,FR,1321.11,
2019,126484,Merluccius merluccius,27_7_J_2,FR,8335.9,
2019,126484,Merluccius merluccius,27_7_K_2,FR,2284.81,
2019,126484,Merluccius merluccius,27_8_A,FR,9143.75,
2019,126484,Merluccius merluccius,27_8_B,FR,4160.11,
2019,126484,Merluccius merluccius,27_8_C,FR,6.331,
2019,126484,Merluccius merluccius,27_8_D_2,FR,289.444,
2019,126484,Merluccius merluccius,27_9_A,FR,0.023,
2019,126501,Phycis blennoides,27_10_B,FR,0.014,
2019,126501,Phycis blennoides,27_12_C,FR,0.018,
2019,126501,Phycis blennoides,27_2_A_2,FR,0.037,
2019,126501,Phycis blennoides,27_4_A,FR,3.265,
2019,126501,Phycis blennoides,27_5_B_1_B,FR,4.67,
2019,126501,Phycis blennoides,27_5_B_2,FR,0.123,
2019,126501,Phycis blennoides,27_6_A,FR,286.605,
2019,126501,Phycis blennoides,27_7_B,FR,3.274,
2019,126501,Phycis blennoides,27_7_C_2,FR,26.868,
2019,126501,Phycis blennoides,27_7_D,FR,0.09,
2019,126501,Phycis blennoides,27_7_E,FR,0.056,
2019,126501,Phycis blennoides,27_7_F,FR,0.012,
2019,126501,Phycis blennoides,27_7_G,FR,0.774,
2019,126501,Phycis blennoides,27_7_H,FR,9.226,
2019,126501,Phycis blennoides,27_7_J_2,FR,78.742,
2019,126501,Phycis blennoides,27_7_K_2,FR,21.223,
2019,126501,Phycis blennoides,27_8_A,FR,17.477,
2019,126501,Phycis blennoides,27_8_B,FR,8.274,
2019,126501,Phycis blennoides,27_8_C,FR,0.195,
2019,126501,Phycis blennoides,27_8_D_2,FR,3.768,
2019,126715,Argentina silus,27_4_A,FR,0.109,
2019,126715,Argentina silus,27_6_A,FR,3.865,
2019,126715,Argentina silus,27_7_D,FR,0.014,
2019,126715,Argentina silus,27_8_A,FR,0.019,
2019,126715,Argentina silus,27_8_B,FR,0.005,
2019,126735,Mallotus villosus,27_10_B,FR,0.041,
2019,126735,Mallotus villosus,27_12_C,FR,0.614,
2019,126735,Mallotus villosus,27_8_A,FR,0.207,
2019,126975,Dicentrarchus labrax,27_10_B,FR,0.02,
2019,126975,Dicentrarchus labrax,27_12_C,FR,2.509,
2019,126975,Dicentrarchus labrax,27_4_B,FR,0.255,
2019,126975,Dicentrarchus labrax,27_4_C,FR,22.956,
2019,126975,Dicentrarchus labrax,27_7_D,FR,108.954,
2019,126975,Dicentrarchus labrax,27_7_E,FR,152.934,
2019,126975,Dicentrarchus labrax,27_7_F,FR,2.187,
2019,126975,Dicentrarchus labrax,27_7_G,FR,2.181,
2019,126975,Dicentrarchus labrax,27_7_H,FR,10.006,
2019,126975,Dicentrarchus labrax,27_7_J_2,FR,0.036,
2019,126975,Dicentrarchus labrax,27_7_K_2,FR,0.053,
2019,126975,Dicentrarchus labrax,27_8_A,FR,1379.33,
2019,126975,Dicentrarchus labrax,27_8_B,FR,708.009,
2019,126975,Dicentrarchus labrax,27_8_C,FR,0.028,
2019,126975,Dicentrarchus labrax,27_8_D_2,FR,2.643,
2019,126986,Mullus surmuletus,27_10_B,FR,0.615,
2019,126986,Mullus surmuletus,27_12_C,FR,5.093,
2019,126986,Mullus surmuletus,27_2_A_1,FR,0.026,
2019,126986,Mullus surmuletus,27_4_B,FR,5.837,
2019,126986,Mullus surmuletus,27_4_C,FR,206.619,
2019,126986,Mullus surmuletus,27_7_B,FR,0.243,
2019,126986,Mullus surmuletus,27_7_C_2,FR,0.018,
2019,126986,Mullus surmuletus,27_7_D,FR,1189.04,
2019,126986,Mullus surmuletus,27_7_E,FR,222.13,
2019,126986,Mullus surmuletus,27_7_F,FR,4.714,
2019,126986,Mullus surmuletus,27_7_G,FR,1.276,
2019,126986,Mullus surmuletus,27_7_H,FR,30.183,
2019,126986,Mullus surmuletus,27_7_J_2,FR,1.076,
2019,126986,Mullus surmuletus,27_7_K_2,FR,0.212,
2019,126986,Mullus surmuletus,27_8_A,FR,759.543,
2019,126986,Mullus surmuletus,27_8_B,FR,310.189,
2019,126986,Mullus surmuletus,27_8_C,FR,0.076,
2019,126986,Mullus surmuletus,27_8_D_2,FR,3.57,
2019,127023,Scomber scombrus,27_10_B,FR,0.72,
2019,127023,Scomber scombrus,27_12_C,FR,6.02,
2019,127023,Scomber scombrus,27_4_A,FR,4293.04,
2019,127023,Scomber scombrus,27_4_B,FR,822.343,
2019,127023,Scomber scombrus,27_4_C,FR,264.392,
2019,127023,Scomber scombrus,27_6_A,FR,3074.55,
2019,127023,Scomber scombrus,27_7_B,FR,1226.6,
2019,127023,Scomber scombrus,27_7_C_2,FR,8.497,
2019,127023,Scomber scombrus,27_7_D,FR,3973.57,
2019,127023,Scomber scombrus,27_7_E,FR,753.883,
2019,127023,Scomber scombrus,27_7_F,FR,0.037,
2019,127023,Scomber scombrus,27_7_G,FR,0.098,
2019,127023,Scomber scombrus,27_7_H,FR,111.74,
2019,127023,Scomber scombrus,27_7_J_2,FR,692.657,
2019,127023,Scomber scombrus,27_7_K_2,FR,0.105,
2019,127023,Scomber scombrus,27_8_A,FR,1148.42,
2019,127023,Scomber scombrus,27_8_B,FR,1279.93,
2019,127023,Scomber scombrus,27_8_C,FR,80.344,
2019,127023,Scomber scombrus,27_8_D_2,FR,28.344,
2019,127059,Pagellus bogaraveo,27_12_C,FR,0.362,
2019,127059,Pagellus bogaraveo,27_7_D,FR,1.645,
2019,127059,Pagellus bogaraveo,27_7_E,FR,11.987,
2019,127059,Pagellus bogaraveo,27_7_G,FR,0.001,
2019,127059,Pagellus bogaraveo,27_7_H,FR,0.779,
2019,127059,Pagellus bogaraveo,27_7_J_2,FR,3.274,
2019,127059,Pagellus bogaraveo,27_8_A,FR,5.201,
2019,127059,Pagellus bogaraveo,27_8_B,FR,0.174,
2019,127085,Aphanopus carbo,27_4_A,FR,0.367,
2019,127085,Aphanopus carbo,27_5_B_1_B,FR,39.168,
2019,127085,Aphanopus carbo,27_6_A,FR,1132.19,
2019,127085,Aphanopus carbo,27_7_B,FR,0.036,
2019,127085,Aphanopus carbo,27_7_C_2,FR,0.115,
2019,127085,Aphanopus carbo,27_7_G,FR,0.1,
2019,127085,Aphanopus carbo,27_7_H,FR,5.356,
2019,127085,Aphanopus carbo,27_7_J_2,FR,14.575,
2019,127085,Aphanopus carbo,27_7_K_2,FR,0.001,
2019,127085,Aphanopus carbo,27_8_A,FR,11.366,
2019,127085,Aphanopus carbo,27_8_B,FR,5.077,
2019,127085,Aphanopus carbo,27_8_D_2,FR,8.707,
2019,127136,Glyptocephalus cynoglossus,27_12_C,FR,0.007,
2019,127136,Glyptocephalus cynoglossus,27_4_A,FR,0.047,
2019,127136,Glyptocephalus cynoglossus,27_5_B_1_B,FR,0.111,
2019,127136,Glyptocephalus cynoglossus,27_5_B_2,FR,0.001,
2019,127136,Glyptocephalus cynoglossus,27_6_A,FR,6.823,
2019,127136,Glyptocephalus cynoglossus,27_6_B_1,FR,7.617,
2019,127136,Glyptocephalus cynoglossus,27_6_B_2,FR,1.161,
2019,127136,Glyptocephalus cynoglossus,27_7_A,FR,0.44,
2019,127136,Glyptocephalus cynoglossus,27_7_B,FR,39.548,
2019,127136,Glyptocephalus cynoglossus,27_7_C_2,FR,131.088,
2019,127136,Glyptocephalus cynoglossus,27_7_D,FR,0.122,
2019,127136,Glyptocephalus cynoglossus,27_7_E,FR,1.14,
2019,127136,Glyptocephalus cynoglossus,27_7_F,FR,2.702,
2019,127136,Glyptocephalus cynoglossus,27_7_G,FR,149.007,
2019,127136,Glyptocephalus cynoglossus,27_7_H,FR,19.38,
2019,127136,Glyptocephalus cynoglossus,27_7_J_2,FR,85.711,
2019,127136,Glyptocephalus cynoglossus,27_7_K_2,FR,8.075,
2019,127136,Glyptocephalus cynoglossus,27_8_A,FR,0.216,
2019,127136,Glyptocephalus cynoglossus,27_8_D_2,FR,0.014,
2019,127139,Limanda limanda,27_10_B,FR,0.113,
2019,127139,Limanda limanda,27_12_C,FR,0.375,
2019,127139,Limanda limanda,27_2_A_1,FR,0.006,
2019,127139,Limanda limanda,27_4_B,FR,2.996,
2019,127139,Limanda limanda,27_4_C,FR,28.503,
2019,127139,Limanda limanda,27_6_A,FR,0.007,
2019,127139,Limanda limanda,27_7_D,FR,168.329,
2019,127139,Limanda limanda,27_7_E,FR,1.769,
2019,127139,Limanda limanda,27_7_F,FR,0.019,
2019,127139,Limanda limanda,27_7_G,FR,0.008,
2019,127139,Limanda limanda,27_7_H,FR,0.071,
2019,127139,Limanda limanda,27_7_J_2,FR,0.035,
2019,127139,Limanda limanda,27_7_K_2,FR,0.015,
2019,127139,Limanda limanda,27_8_A,FR,9.411,
2019,127139,Limanda limanda,27_8_B,FR,1.572,
2019,127139,Limanda limanda,27_8_C,FR,0.007,
2019,127139,Limanda limanda,27_8_D_2,FR,0.373,
2019,127140,Microstomus kitt,27_12_C,FR,0.129,
2019,127140,Microstomus kitt,27_2_A_2,FR,0.002,
2019,127140,Microstomus kitt,27_4_A,FR,0.02,
2019,127140,Microstomus kitt,27_4_B,FR,2.995,
2019,127140,Microstomus kitt,27_4_C,FR,5.31,
2019,127140,Microstomus kitt,27_5_B_1_B,FR,0.011,
2019,127140,Microstomus kitt,27_6_A,FR,0.832,
2019,127140,Microstomus kitt,27_6_B_1,FR,0.074,
2019,127140,Microstomus kitt,27_6_B_2,FR,1.237,
2019,127140,Microstomus kitt,27_7_A,FR,0.002,
2019,127140,Microstomus kitt,27_7_B,FR,9.867,
2019,127140,Microstomus kitt,27_7_C_2,FR,6.535,
2019,127140,Microstomus kitt,27_7_D,FR,26.59,
2019,127140,Microstomus kitt,27_7_E,FR,177.68,
2019,127140,Microstomus kitt,27_7_F,FR,46.002,
2019,127140,Microstomus kitt,27_7_G,FR,42.197,
2019,127140,Microstomus kitt,27_7_H,FR,269.712,
2019,127140,Microstomus kitt,27_7_J_2,FR,47.762,
2019,127140,Microstomus kitt,27_7_K_2,FR,0.09,
2019,127140,Microstomus kitt,27_8_A,FR,56.801,
2019,127140,Microstomus kitt,27_8_B,FR,0.145,
2019,127140,Microstomus kitt,27_8_C,FR,0.001,
2019,127140,Microstomus kitt,27_8_D_2,FR,3.071,
2019,127141,Platichthys flesus,27_4_B,FR,0.025,
2019,127141,Platichthys flesus,27_4_C,FR,8.931,
2019,127141,Platichthys flesus,27_7_B,FR,3.557,
2019,127141,Platichthys flesus,27_7_C_2,FR,1.216,
2019,127141,Platichthys flesus,27_7_D,FR,57.282,
2019,127141,Platichthys flesus,27_7_E,FR,0.809,
2019,127141,Platichthys flesus,27_7_G,FR,0.094,
2019,127141,Platichthys flesus,27_7_H,FR,0.673,
2019,127141,Platichthys flesus,27_7_J_2,FR,4.908,
2019,127141,Platichthys flesus,27_7_K_2,FR,0.103,
2019,127141,Platichthys flesus,27_8_A,FR,14.694,
2019,127141,Platichthys flesus,27_8_B,FR,3.966,
2019,127141,Platichthys flesus,27_8_C,FR,0.002,
2019,127141,Platichthys flesus,27_8_D_2,FR,0.029,
2019,127143,Pleuronectes platessa,27_2_A_1,FR,0.251,
2019,127143,Pleuronectes platessa,27_4_B,FR,30.143,
2019,127143,Pleuronectes platessa,27_4_C,FR,31.106,
2019,127143,Pleuronectes platessa,27_7_A,FR,0.005,
2019,127143,Pleuronectes platessa,27_7_B,FR,0.748,
2019,127143,Pleuronectes platessa,27_7_C_2,FR,0.053,
2019,127143,Pleuronectes platessa,27_7_D,FR,1687.89,
2019,127143,Pleuronectes platessa,27_7_E,FR,94.99,
2019,127143,Pleuronectes platessa,27_7_F,FR,36.451,
2019,127143,Pleuronectes platessa,27_7_G,FR,46.404,
2019,127143,Pleuronectes platessa,27_7_H,FR,14.118,
2019,127143,Pleuronectes platessa,27_7_J_2,FR,1.475,
2019,127143,Pleuronectes platessa,27_7_K_1,FR,0.003,
2019,127143,Pleuronectes platessa,27_7_K_2,FR,1.301,
2019,127143,Pleuronectes platessa,27_8_A,FR,89.996,
2019,127143,Pleuronectes platessa,27_8_B,FR,3.668,
2019,127143,Pleuronectes platessa,27_8_D_2,FR,0.03,
2019,127144,Reinhardtius hippoglossoides,27_1_B,FR,9.336,
2019,127144,Reinhardtius hippoglossoides,27_2_A_2,FR,94.521,
2019,127144,Reinhardtius hippoglossoides,27_2_B_2,FR,0.893,
2019,127144,Reinhardtius hippoglossoides,27_4_A,FR,21.065,
2019,127144,Reinhardtius hippoglossoides,27_4_B,FR,0.011,
2019,127144,Reinhardtius hippoglossoides,27_5_B_1_B,FR,6.946,
2019,127144,Reinhardtius hippoglossoides,27_5_B_2,FR,0.136,
2019,127144,Reinhardtius hippoglossoides,27_6_A,FR,71.341,
2019,127144,Reinhardtius hippoglossoides,27_7_D,FR,0.01,
2019,127150,Scophthalmus rhombus,27_10_B,FR,0.061,
2019,127150,Scophthalmus rhombus,27_12_C,FR,0.45,
2019,127150,Scophthalmus rhombus,27_4_B,FR,1.844,
2019,127150,Scophthalmus rhombus,27_4_C,FR,2.713,
2019,127150,Scophthalmus rhombus,27_7_A,FR,0.001,
2019,127150,Scophthalmus rhombus,27_7_B,FR,0.041,
2019,127150,Scophthalmus rhombus,27_7_C_2,FR,0.002,
2019,127150,Scophthalmus rhombus,27_7_D,FR,42.836,
2019,127150,Scophthalmus rhombus,27_7_E,FR,240.935,
2019,127150,Scophthalmus rhombus,27_7_F,FR,10.579,
2019,127150,Scophthalmus rhombus,27_7_G,FR,7.571,
2019,127150,Scophthalmus rhombus,27_7_H,FR,38.982,
2019,127150,Scophthalmus rhombus,27_7_J_2,FR,0.412,
2019,127150,Scophthalmus rhombus,27_7_K_2,FR,0.158,
2019,127150,Scophthalmus rhombus,27_8_A,FR,85.611,
2019,127150,Scophthalmus rhombus,27_8_B,FR,39.263,
2019,127150,Scophthalmus rhombus,27_8_C,FR,0.01,
2019,127150,Scophthalmus rhombus,27_8_D_2,FR,0.047,
2019,127149,Scophthalmus maximus,27_10_B,FR,0.073,
2019,127149,Scophthalmus maximus,27_12_C,FR,0.128,
2019,127149,Scophthalmus maximus,27_4_B,FR,7.335,
2019,127149,Scophthalmus maximus,27_4_C,FR,6.873,
2019,127149,Scophthalmus maximus,27_6_A,FR,0.071,
2019,127149,Scophthalmus maximus,27_7_B,FR,2.518,
2019,127149,Scophthalmus maximus,27_7_C_2,FR,0.486,
2019,127149,Scophthalmus maximus,27_7_D,FR,147.482,
2019,127149,Scophthalmus maximus,27_7_E,FR,216.528,
2019,127149,Scophthalmus maximus,27_7_F,FR,10.864,
2019,127149,Scophthalmus maximus,27_7_G,FR,19.719,
2019,127149,Scophthalmus maximus,27_7_H,FR,86.817,
2019,127149,Scophthalmus maximus,27_7_J_2,FR,6.412,
2019,127149,Scophthalmus maximus,27_7_K_2,FR,0.306,
2019,127149,Scophthalmus maximus,27_8_A,FR,91.372,
2019,127149,Scophthalmus maximus,27_8_B,FR,44.899,
2019,127149,Scophthalmus maximus,27_8_C,FR,0.02,
2019,127149,Scophthalmus maximus,27_8_D_2,FR,2.255,
2019,127160,Solea solea,27_10_B,FR,0.201,
2019,127160,Solea solea,27_12_C,FR,1.276,
2019,127160,Solea solea,27_2_A_1,FR,0.197,
2019,127160,Solea solea,27_4_B,FR,0.777,
2019,127160,Solea solea,27_4_C,FR,106.974,
2019,127160,Solea solea,27_6_A,FR,0.002,
2019,127160,Solea solea,27_7_A,FR,0.044,
2019,127160,Solea solea,27_7_B,FR,2.72,
2019,127160,Solea solea,27_7_C_2,FR,0.247,
2019,127160,Solea solea,27_7_D,FR,913.967,
2019,127160,Solea solea,27_7_E,FR,202.702,
2019,127160,Solea solea,27_7_F,FR,10.505,
2019,127160,Solea solea,27_7_G,FR,31.04,
2019,127160,Solea solea,27_7_H,FR,78.255,
2019,127160,Solea solea,27_7_J_2,FR,8.957,
2019,127160,Solea solea,27_7_K_1,FR,0.024,
2019,127160,Solea solea,27_7_K_2,FR,0.269,
2019,127160,Solea solea,27_8_A,FR,1682.43,
2019,127160,Solea solea,27_8_B,FR,1317,
2019,127160,Solea solea,27_8_C,FR,0.16,
2019,127160,Solea solea,27_8_D_2,FR,0.753,
2019,127186,Salmo salar,27_7_D,FR,0.054,
2019,127186,Salmo salar,27_7_E,FR,0.221,
2019,127186,Salmo salar,27_8_A,FR,0.198,
2019,127186,Salmo salar,27_8_B,FR,6.622,
2019,127187,Salmo trutta,27_7_D,FR,0.025,
2019,127187,Salmo trutta,27_7_E,FR,0.081,
2019,127187,Salmo trutta,27_8_B,FR,2.974,
2019,127259,Chelidonichthys cuculus,27_10_B,FR,0.38,
2019,127259,Chelidonichthys cuculus,27_12_C,FR,1.923,
2019,127259,Chelidonichthys cuculus,27_4_A,FR,0.001,
2019,127259,Chelidonichthys cuculus,27_4_B,FR,0.283,
2019,127259,Chelidonichthys cuculus,27_4_C,FR,13.923,
2019,127259,Chelidonichthys cuculus,27_5_B_1_B,FR,0.01,
2019,127259,Chelidonichthys cuculus,27_6_A,FR,1.457,
2019,127259,Chelidonichthys cuculus,27_7_B,FR,0.029,
2019,127259,Chelidonichthys cuculus,27_7_C_2,FR,0.411,
2019,127259,Chelidonichthys cuculus,27_7_D,FR,448.791,
2019,127259,Chelidonichthys cuculus,27_7_E,FR,1340.94,
2019,127259,Chelidonichthys cuculus,27_7_F,FR,50.028,
2019,127259,Chelidonichthys cuculus,27_7_G,FR,10.731,
2019,127259,Chelidonichthys cuculus,27_7_H,FR,471.499,
2019,127259,Chelidonichthys cuculus,27_7_J_2,FR,1.803,
2019,127259,Chelidonichthys cuculus,27_7_K_2,FR,0.136,
2019,127259,Chelidonichthys cuculus,27_8_A,FR,58.584,
2019,127259,Chelidonichthys cuculus,27_8_B,FR,36.952,
2019,127259,Chelidonichthys cuculus,27_8_C,FR,0.055,
2019,127259,Chelidonichthys cuculus,27_8_D_2,FR,0.474,
2019,127419,Capros aper,27_6_A,FR,1.452,
2019,127419,Capros aper,27_7_B,FR,0.434,
2019,127419,Capros aper,27_7_E,FR,0.033,
2019,127419,Capros aper,27_7_F,FR,0.076,
2019,127419,Capros aper,27_7_H,FR,1.675,
2019,127419,Capros aper,27_7_J_2,FR,2.799,
2019,127419,Capros aper,27_8_A,FR,5.871,
2019,127419,Capros aper,27_8_B,FR,0.004,
2019,127419,Capros aper,27_8_C,FR,0.013,
2019,127419,Capros aper,27_8_D_2,FR,0.018,
2019,150637,Eutrigla gurnardus,27_10_B,FR,0.013,
2019,150637,Eutrigla gurnardus,27_12_C,FR,0.121,
2019,150637,Eutrigla gurnardus,27_4_B,FR,0.502,
